name,price,#search,#brand,categories,#colour,#1,#1num,#2,#2num,potential_hashtag
NA-KD cropped raw edge jumper in orange,22.4,jumper,na kd,jumpers,orange,orangejumper,4100,nakdjumper,11,4111
adidas Originals Luxe Lounge cardigan in black,75.0,cardigan,adidas originals,cardigans,black,blackcardigan,16000,adidasoriginalscardigan,0,16000
ASOS DESIGN super soft v neck jumper with exposed seams in camel,24.0,cardigan,asos design,cardigans,brown,browncardigan,5700,asosdesigncardigan,1,5701
Wednesday's Girl fitted cardigan with collar in rib knit,10.0,cardigan,wednesdays girl,cardigans,white,whitecardigan,11000,wednesdaysgirlcardigan,0,11000
ASOS DESIGN Petite chunky crew neck jumper in abstract check in pink and red,24.5,cardigan,asos petite,cardigans,red,redcardigan,10000,asospetitecardigan,0,10000
& Other Stories merino high neck knitted sweater in black,65.0,cardigan,other stories,cardigans,black,blackcardigan,16000,otherstoriescardigan,25,16025
Pimkie crew neck knitted jumper in green,25.0,cardigan,pimkie,cardigans,green,greencardigan,6800,pimkiecardigan,8,6808
Pull&Bear cropped jumper in blue with contrast stripe detail,35.99,cardigan,pullbear,cardigans,blue,bluecardigan,7900,pullbearcardigan,6,7906
ASOS DESIGN longline jumper in open stitch in black,28.0,cardigan,asos design,cardigans,black,blackcardigan,16000,asosdesigncardigan,1,16001
ASOS DESIGN ribbed jumper with open square neck in taupe,13.5,jumper,asos design,jumpers,grey,greyjumper,14000,asosdesignjumper,0,14000
Monki volume sleeve knit cardigan in black,12.5,cardigan,monki,cardigans,black,blackcardigan,16000,monkicardigan,26,16026
ASOS DESIGN Maternity co-ord off the shoulder jumper in textured boucle yarn in light blue,15.5,jumper,asos maternity,jumpers,blue,bluejumper,10000,asosmaternityjumper,0,10000
Topshop knitted ribbed funnel & top,13.95,jumper,topshop,jumpers,brown,brownjumper,1400,topshopjumper,1000,2400
Weekday Yvette cotton ombre cardigan in light blue - GREY,24.5,cardigan,weekday,cardigans,blue,bluecardigan,7900,weekdaycardigan,3,7903
ASOS DESIGN Maternity puff sleeve pleated dobby midi dress with scallop trim in lavender,50.0,dress,asos maternity,dresses,lavender,lavenderdress,39000,asosmaternitydress,424,39424
ASOS DESIGN trapeze maxi slip dress in denim print,42.0,dress,asos design,dresses,denim print,denim printdress,0,asosdesigndress,53,53
ASOS EDITION midi shirt dress with embroidered ditsy floral,160.0,dress,asos edition,dresses,white,whitedress,4100000,asoseditiondress,17,4100017
COLLUSION rib roll neck long sleeve midi dress in green,17.99,dress,collusion,dresses,green,greendress,753000,collusiondress,66,753066
ASOS DESIGN long sleeve mini smock dress with buttons in stone,22.0,dress,asos design,dresses,grey,greydress,97000,asosdesigndress,53,97053
ASOS DESIGN racer front ribbed midi tank dress in black,16.0,mididress,asos design,dresses,black,blackmididress,4700,asosdesignmididress,0,4700
ASOS DESIGN grown on neck mini dress with ruched sides in black,18.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN ribbed scoop neck vest mini dress in black,14.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
Aria Cove crushed velvet high neck mini dress in gold,45.0,dress,aria cove,dresses,gold,golddress,234000,ariacovedress,0,234000
ASOS DESIGN Curve satin wrap blazer mini dress in lime,50.0,dress,asos curve,dresses,yellow,yellowdress,847000,asoscurvedress,517,847517
ASYOU denim frayed mini dress in bleach wash,35.99,dress,asyou,dresses,bleach wash,bleach washdress,0,asyoudress,9,9
Dream Sister Jane corsage strap tulle mini dress in baby blue,165.0,dress,sister jane,dresses,blue,bluedress,1300000,sisterjanedress,2200,1302200
ASOS DESIGN high neck bodycon midi dress with split in black,24.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN ribbed scoop neck vest mini dress in white,14.0,dress,asos design,dresses,white,whitedress,4100000,asosdesigndress,53,4100053
ASOS DESIGN ribbed scoop neck vest midi dress in bright pink,16.0,dress,asos design,dresses,pink,pinkdress,1600000,asosdesigndress,53,1600053
ASOS DESIGN ribbed scoop neck vest mini dress in khaki,14.0,dress,asos design,dresses,beige,beigedress,43000,asosdesigndress,53,43053
ASOS DESIGN viscose batwing button through midi tea dress in ditsy floral,40.0,dress,asos design,dresses,floral,floraldress,1400000,asosdesigndress,53,1400053
ASOS DESIGN satin shirred cuff midi tea dress with tie front in floral print,40.0,dress,asos design,dresses,green,greendress,753000,asosdesigndress,53,753053
Daisy Street relaxed smock dress in grunge floral,26.0,dress,daisy street,dresses,black,blackdress,4900000,daisystreetdress,7,4900007
ASOS DESIGN pie crust neckline tiered smock mini dress in bright floral print,26.0,dress,asos design,dresses,floral,floraldress,1400000,asosdesigndress,53,1400053
ASOS DESIGN oversized mini sweat dress in camel,18.0,dress,asos design,dresses,brown,browndress,68000,asosdesigndress,53,68053
ASOS DESIGN Supersoft button through cardigan mini dress in black,34.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN knitted mini jumper dress in rib in black,30.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS Weekend Collective oversized sweat dress with contrast stitching in black,30.0,dress,asos weekend collective,dresses,black,blackdress,4900000,asosweekendcollectivedress,0,4900000
ASOS DESIGN elasticated back satin slip midi dress in grey and mocha colourblock,32.0,dress,asos design,dresses,grey,greydress,97000,asosdesigndress,53,97053
ASOS DESIGN Tall 2 piece off shoulder pencil wrap tuck faux feather midi dress in light blue,80.0,dress,asos design,dresses,blue,bluedress,1300000,asosdesigndress,53,1300053
Tammy Girl Y2K cami midi dress in brown paisley,35.0,dress,tammy girl,dresses,brown,browndress,68000,tammygirldress,1,68001
Tammy Girl Plus 90s mini dress in satin lace mix,36.0,dress,tammy girl curve,dresses,blue,bluedress,1300000,tammygirlcurvedress,0,1300000
Starlet bardot maxi dress with thigh split in red floral lace with bead fringe,170.0,dress,starlet,dresses,red,reddress,4400000,starletdress,346,4400346
ASOS DESIGN Curve button through midi shirt dress with lace inserts in burnout in khaki,68.0,dress,asos curve,dresses,beige,beigedress,43000,asoscurvedress,517,43517
Hope & Ivy contrast panel lace mini dress in ivory and blue floral,75.0,dress,hope ivy,dresses,blue,bluedress,1300000,hopeivydress,0,1300000
ASOS EDITION sequin and faux feather fringe midi dress in lilac,205.0,dress,asos edition,dresses,purple,purpledress,281000,asoseditiondress,17,281017
ASOS EDITION sequin cami mini dress with faux feather hem in ice blue,120.0,dress,asos edition,dresses,blue,bluedress,1300000,asoseditiondress,17,1300017
ASOS DESIGN plunge halter neck sequin bodycon maxi dress in silver,66.0,dress,asos design,dresses,silver,silverdress,98000,asosdesigndress,53,98053
Miss Selfridge sequin bandeau mini dress in pink,35.99,dress,miss selfridge,dresses,pink,pinkdress,1600000,missselfridgedress,766,1600766
ASOS DESIGN ultimate midi tea dress with collar in black,28.0,shirtdress,asos design,dresses,black,blackshirtdress,1900,asosdesignshirtdress,0,1900
ASOS DESIGN square neck midi smock sundress in black,26.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN burnout button through shirred waist pleated mini dress in black,50.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN waisted long sleeve midi tea dress with buttons in black,30.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN nipped in waist long sleeve mini dress in black,34.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
COLLUSION one shoulder long sleeve midi dress in black,19.99,dress,collusion,dresses,black,blackdress,4900000,collusiondress,66,4900066
ASOS DESIGN chuck on swing mini dress in mono abstract print,26.0,dress,asos design,dresses,black animal spot,black animal spotdress,0,asosdesigndress,53,53
ASOS DESIGN ribbed cap sleeve mini skater dress with buttons in black,22.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN long sleeve mini smock dress with buttons in black,22.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN linen square neck maxi dress with cut out tie back in terracotta,32.0,dress,asos design,dresses,terracotta,terracottadress,691,asosdesigndress,53,744
ASOS DESIGN scoop neck midi satin slip dress in black,28.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN square neck shirred mini sundress in black,26.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN ribbed scoop neck vest midi dress in bright green,16.0,dress,asos design,dresses,green,greendress,753000,asosdesigndress,53,753053
ASOS DESIGN denim wrap dress in blue,36.0,dress,asos design,dresses,blue,bluedress,1300000,asosdesigndress,53,1300053
ASOS DESIGN high low hem satin batwing midi dress with button through detail in pink,42.0,dress,asos design,dresses,pink,pinkdress,1600000,asosdesigndress,53,1600053
Aria Cove satin tie detail mini dress in emerald green,48.0,dress,aria cove,dresses,green,greendress,753000,ariacovedress,0,753000
ASOS DESIGN pleated bodice plunge neck midi dress in floral print,52.0,dress,asos design,dresses,orange,orangedress,191000,asosdesigndress,53,191053
Bershka high neck flared sleeve slinky mini dress in black,28.0,dress,bershka,dresses,black,blackdress,4900000,bershkadress,13000,4913000
Miss Selfridge patchwork animal lace trim slip dress,19.99,dress,miss selfridge,dresses,pattern,patterndress,20000,missselfridgedress,766,20766
ASOS DESIGN long sleeve maxi t-shirt dress in black,24.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN pleated shoulder pencil dress in black,30.5,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN square neck shirred maxi sundress in black,32.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN button through maxi shirt dress with lace inserts in burnout in khaki,68.0,dress,asos design,dresses,beige,beigedress,43000,asosdesigndress,53,43053
ASOS DESIGN textured crinkle wrap midi dress with tie side in khaki,40.0,dress,asos design,dresses,beige,beigedress,43000,asosdesigndress,53,43053
ASOS DESIGN linen cami mini sundress with ruffle hem in black,22.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
Daisy Street wrap front short sleeve mini dress in red ditsy,23.0,dress,daisy street,dresses,red,reddress,4400000,daisystreetdress,7,4400007
ASOS DESIGN button front satin pleated babydoll dress in black and yellow marble,42.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
Topshop wrap maxi dress with frill sleeve in fuschia pink,65.0,dress,topshop,dresses,fuschia,fuschiadress,3900,topshopdress,20000,23900
Wednesday's Girl smudge spot mini smock dress in brown,20.0,dress,wednesdays girl,dresses,brown,browndress,68000,wednesdaysgirldress,18,68018
ASOS DESIGN square neck shirred mini sundress in rust,26.0,dress,asos design,dresses,brown,browndress,68000,asosdesigndress,53,68053
ASOS DESIGN satin cut out midi dress with tie front detail in pink,45.0,dress,asos design,dresses,pink,pinkdress,1600000,asosdesigndress,53,1600053
Miss Selfridge going out halter neck satin mini dress in black,27.99,dress,miss selfridge,dresses,black,blackdress,4900000,missselfridgedress,766,4900766
ASOS DESIGN cut out knot front midi dress in black,28.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN square neck shirred maxi sundress in rust gingham,34.0,dress,asos design,dresses,brown gingham,brown ginghamdress,0,asosdesigndress,53,53
ASOS DESIGN double cloth trapeze maxi dress in yellow,40.0,dress,asos design,dresses,yellow,yellowdress,847000,asosdesigndress,53,847053
ASOS DESIGN cord belted shirt dress in chocolate,38.0,dress,asos design,dresses,brown,browndress,68000,asosdesigndress,53,68053
ASYOU midi t-shirt dress in black,14.99,tshirtdress,asyou,dresses,black,blacktshirtdress,547,asyoutshirtdress,0,547
ASOS DESIGN high neck pleated chevron dobby midi dress with puff sleeve in forest green,56.0,dress,asos design,dresses,green,greendress,753000,asosdesigndress,53,753053
ASOS DESIGN twist front angel sleeve dobby midi dress in sage green,56.0,dress,asos design,dresses,green,greendress,753000,asosdesigndress,53,753053
ASOS DESIGN batwing sleeve smock mini dress in bottle green animal print,24.0,dress,asos design,dresses,green,greendress,753000,asosdesigndress,53,753053
Aria Cove ribbed button up collar detail mini dress in green,40.0,dress,aria cove,dresses,green,greendress,753000,ariacovedress,0,753000
ASOS DESIGN denim shirt dress in washed black,35.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN collared wrap midi dress in black,34.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
Topshop chuck on godet mini dress in mono,45.0,dress,topshop,dresses,black,blackdress,4900000,topshopdress,20000,4920000
ASOS DESIGN lace insert v neck smock dress with long sleeve with embroidery detail in washed blue,48.0,dress,asos design,dresses,denim,denimdress,489000,asosdesigndress,53,489053
ASOS DESIGN chuck on smock midi dress in mono abstract print,28.0,dress,asos design,dresses,black cog print,black cog printdress,0,asosdesigndress,53,53
ASOS DESIGN bandeau bias maxi dress with cowl back and tie detail in bright green,38.0,dress,asos design,dresses,green,greendress,753000,asosdesigndress,53,753053
ASOS DESIGN waisted midi tea dress with buttons in black,28.0,mididress,asos design,dresses,black,blackmididress,4700,asosdesignmididress,0,4700
ASOS DESIGN cut out waist long sleeve midi dress in brown and white stripe,52.0,dress,asos design,dresses,white,whitedress,4100000,asosdesigndress,53,4100053
Topshop wrap maxi dress with frill sleeve in black,55.0,dress,topshop,dresses,black,blackdress,4900000,topshopdress,20000,4920000
ASOS DESIGN strappy mini skater sundress in mono spot,28.0,dress,asos design,dresses,black spot,black spotdress,0,asosdesigndress,53,53
ASOS DESIGN wrap maxi dress with balloon sleeve with large green floral print,75.0,dress,asos design,dresses,green,greendress,753000,asosdesigndress,53,753053
ASOS DESIGN twill flippy mini shirt dress with diamante buttons in black,42.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN nipped in waist midi dress in black,34.0,mididress,asos design,dresses,black,blackmididress,4700,asosdesignmididress,0,4700
Aria Cove asymmetric halterneck ruched mini dress in emerald green,45.0,dress,aria cove,dresses,green,greendress,753000,ariacovedress,0,753000
ASOS DESIGN cap sleeve ruched midi tea dress in dusty blue,28.0,dress,asos design,dresses,blue,bluedress,1300000,asosdesigndress,53,1300053
ASOS DESIGN plunge dungaree midi dress in mono spot,32.0,dress,asos design,dresses,black spot,black spotdress,0,asosdesigndress,53,53
ASOS DESIGN cami maxi slip dress in high shine satin with lace up back in rust,44.0,maxidress,asos design,dresses,brown,brownmaxidress,225,asosdesignmaxidress,0,225
ASOS DESIGN Curve pleated bodice plunge neck midi dress in black,50.0,dress,asos curve,dresses,black,blackdress,4900000,asoscurvedress,517,4900517
ASOS DESIGN Curve ribbed scoop neck vest midi dress in black,16.0,dress,asos curve,dresses,black,blackdress,4900000,asoscurvedress,517,4900517
ASOS DESIGN short sleeve mini dress with drape side detail in black marl,25.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN channel waist maxi dress in floral print,56.0,dress,asos design,dresses,pink,pinkdress,1600000,asosdesigndress,53,1600053
New Look scoop neck long sleeve jersey midi bodycon dress in black,23.99,dress,new look,dresses,black,blackdress,4900000,newlookdress,11000,4911000
Topshop knitted open sleeveless metallic dress in gold,66.0,dress,topshop,dresses,gold,golddress,234000,topshopdress,20000,254000
ASOS DESIGN nipped in waist mini dress in black,28.0,minidress,asos design,dresses,black,blackminidress,14000,asosdesignminidress,0,14000
ASOS DESIGN v front v back ruffle midi dress with flutter sleeve and tie back in textured jacquard in sea green,55.0,dress,asos design,dresses,green,greendress,753000,asosdesigndress,53,753053
ASOS DESIGN angel sleeve plunge tiered maxi dress with cut out and rouleux detail in blurred floral print,60.0,dress,asos design,dresses,red,reddress,4400000,asosdesigndress,53,4400053
ASOS DESIGN short sleeve smock midi dress with seam detail in charcoal,28.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
